date,country,continent,confirmed_cases,deaths,recovered,tests_done,vaccinations
2020-11-15 15:00:00,India,Asia,163558.0,10112.0,60475.0,389200.0,593069.0
2020-09-02 04:00:00,UK,Europe,345632.0,6116.0,278835.0,255367.0,93006.0
2020-05-23 06:00:00,France,Europe,387707.0,10270.0,196461.0,992880.0,117993.0
2021-01-23 03:00:00,China,Asia,34571.0,18602.0,245161.0,266158.0,714154.0
2020-07-01 03:00:00,France,Europe,32099.0,16579.0,154469.0,993838.0,845456.0
2020-11-04 09:00:00,China,Asia,56959.0,10437.0,150672.0,579873.0,744916.0
2020-11-21 20:00:00,USA,North America,295121.0,12944.0,168452.0,716387.0,991964.0
2020-09-29 01:00:00,Spain,Europe,249052.66267547483,4147.0,334591.0,883894.0,226843.0
2021-02-14 00:00:00,Germany,Europe,34022.0,8138.0,346262.0,17921.0,622398.0
2020-04-21 07:00:00,Russia,Europe,2994.0,2080.0,23149.0,816416.0,374645.0
2020-08-05 17:00:00,India,Asia,13698.0,13165.0,378739.0,403327.0,594018.0
2021-02-15 13:00:00,USA,North America,240509.0,13554.0,249570.0,78637.0,327225.0
2020-02-07 19:00:00,USA,North America,340760.0,5938.0,21487.0,651022.0,68764.0
2020-03-13 16:00:00,India,Asia,303479.0,10790.0,330418.0,551526.0,799904.0
2021-01-09 10:00:00,UK,Europe,157381.0,3897.0,21823.0,677975.0,917611.0
2020-08-09 12:00:00,Brazil,South America,78591.0,461.0,95495.0,508584.0887421319,939019.0
2020-02-26 01:00:00,USA,North America,340022.0,7838.0,275798.0,94476.0,667048.0
2020-08-13 21:00:00,USA,North America,201974.0,17100.0,219987.0,473031.0,887324.0
2020-05-02 12:00:00,India,Asia,312809.0,2560.0,251979.0,69611.0,20867.0
2020-05-13 15:00:00,UK,Europe,4841.0,14426.0,89000.0,689701.0,730331.0
2020-04-07 05:00:00,Germany,Europe,313694.0,1517.0,211000.0,423894.0,910344.0
2020-08-06 11:00:00,Brazil,South America,443226.0,7914.0,93406.0,686127.0,145337.0
2020-07-24 07:00:00,USA,North America,313366.0,13351.0,214579.0,43927.0,193231.0
2020-05-11 14:00:00,Brazil,South America,83265.0,5049.0,166769.0,508584.0887421319,82078.0
2020-06-19 00:00:00,France,Europe,48929.0,6121.0,18440.0,542650.0,69752.0
2020-12-26 17:00:00,USA,North America,249052.66267547483,3958.0,6487.0,596024.0,894914.0
2021-01-18 15:00:00,Russia,Europe,430715.0,2589.0,199789.3743552713,867351.0,362096.0
2020-04-30 00:00:00,USA,North America,185639.0,12331.0,357670.0,351722.0,907685.0
2020-08-04 16:00:00,UK,Europe,67839.0,15808.0,180626.0,724443.0,497636.1590135177
2020-03-28 11:00:00,China,Asia,436374.0,16903.0,59484.0,749122.0,659677.0
2020-04-16 23:00:00,Brazil,South America,214020.0,11728.0,205163.0,451481.0,407903.0
2020-04-26 16:00:00,Brazil,South America,327507.0,13291.0,396018.0,444403.0,549159.0
2020-01-04 02:00:00,Italy,Europe,245534.0,13698.0,18792.0,949139.0,324985.0
2020-12-03 15:00:00,Germany,Europe,249052.66267547483,10886.0,296965.0,238268.0,593088.0
2020-07-09 19:00:00,USA,North America,180685.0,7585.0,312235.0,910781.0,121837.0
2021-01-07 23:00:00,USA,North America,27358.0,12543.0,199789.3743552713,62716.0,515799.0
2020-06-08 07:00:00,Italy,Europe,495650.0,4094.0,222167.0,677606.0,607824.0
2020-08-27 05:00:00,Brazil,South America,36855.0,7888.0,385662.0,957877.0,103830.0
2020-03-25 12:00:00,UK,Europe,107157.0,8655.0,192758.0,711364.0,86210.0
2020-11-22 09:00:00,Germany,Europe,66786.0,12034.0,289220.0,310447.0,333590.0
2020-08-16 03:00:00,France,Europe,245620.0,13725.0,103585.0,96714.0,158413.0
2020-08-06 12:00:00,Italy,Europe,483557.0,14476.0,345053.0,433961.0,598432.0
2020-10-06 13:00:00,Russia,Europe,249052.66267547483,7286.0,265852.0,400367.0,893533.0
2020-08-03 04:00:00,Brazil,South America,249052.66267547483,6227.0,252759.0,749170.0,2366.0
2020-07-20 03:00:00,China,Asia,357881.0,2748.0,61422.0,970975.0,816681.0
2020-02-29 02:00:00,Brazil,South America,271609.0,15852.0,272037.0,594519.0,14206.0
2020-04-04 06:00:00,France,Europe,69837.0,5279.0,300092.0,151688.0,497636.1590135177
2020-03-17 21:00:00,India,Asia,120035.0,10145.634148859295,159401.0,413046.0,320183.0
2020-06-15 08:00:00,Italy,Europe,60721.0,1552.0,363593.0,614405.0,579388.0
2020-09-10 07:00:00,France,Europe,204750.0,3468.0,96396.0,740199.0,467725.0
2021-02-01 04:00:00,Spain,Europe,179815.0,8992.0,64237.0,267738.0,863326.0
2020-10-09 13:00:00,Germany,Europe,316096.0,3143.0,259360.0,802550.0,84872.0
2020-03-29 18:00:00,China,Asia,68247.0,14028.0,314291.0,202521.0,673844.0
2020-08-27 17:00:00,France,Europe,363284.0,10258.0,199789.3743552713,420547.0,277651.0
2020-10-06 14:00:00,Brazil,South America,200154.0,10145.634148859295,28788.0,339340.0,219012.0
2020-04-06 12:00:00,Russia,Europe,78563.0,13217.0,74457.0,864733.0,5696.0
2020-06-29 10:00:00,UK,Europe,324888.0,14633.0,77599.0,666155.0,794179.0
2020-02-21 12:00:00,USA,North America,27676.0,7450.0,35860.0,169193.0,299267.0
2020-10-20 11:00:00,Italy,Europe,329645.0,2060.0,80366.0,826038.0,455433.0
2021-01-30 09:00:00,Russia,Europe,83324.0,12545.0,204673.0,483589.0,468558.0
2020-04-11 17:00:00,Brazil,South America,15909.0,12120.0,150164.0,191994.0,99411.0
2021-01-19 07:00:00,UK,Europe,249052.66267547483,15546.0,199789.3743552713,879867.0,41730.0
2020-03-23 17:00:00,India,Asia,110573.0,3411.0,9839.0,870148.0,395362.0
2020-07-21 17:00:00,Italy,Europe,136772.0,7826.0,145222.0,260520.0,321180.0
2020-06-02 17:00:00,Germany,Europe,247439.0,10296.0,326468.0,729179.0,251146.0
2020-12-24 04:00:00,USA,North America,230611.0,6982.0,358659.0,950578.0,961761.0
2021-01-03 19:00:00,India,Asia,2056.0,478.0,356286.0,578514.0,406297.0
2020-04-11 15:00:00,France,Europe,334937.0,15554.0,117611.0,87773.0,612908.0
2020-11-21 06:00:00,China,Asia,349973.0,6815.0,178202.0,165802.0,972255.0
2020-01-08 03:00:00,India,Asia,304603.0,2906.0,159920.0,948441.0,929432.0
2020-03-22 20:00:00,USA,North America,249052.66267547483,10207.0,190197.0,359149.0,14802.0
2020-06-12 11:00:00,China,Asia,146123.0,9913.0,199789.3743552713,727273.0,4188.0
2020-02-15 08:00:00,Brazil,South America,310112.0,19875.0,336841.0,769943.0,657067.0
2020-03-05 01:00:00,Russia,Europe,435460.0,1892.0,251025.0,720603.0,358896.0
2020-12-17 03:00:00,China,Asia,448632.0,19648.0,330905.0,688077.0,789405.0
2020-02-13 16:00:00,USA,North America,134670.0,19379.0,302422.0,341883.0,75108.0
2020-10-21 03:00:00,Spain,Europe,422618.0,11369.0,383574.0,462486.0,649482.0
2020-01-05 16:00:00,UK,Europe,292988.0,16496.0,158532.0,202914.0,615504.0
2020-10-19 18:00:00,Italy,Europe,193073.0,18328.0,390412.0,928001.0,319239.0
2020-05-30 13:00:00,India,Asia,134476.0,8917.0,257069.0,987738.0,890242.0
2021-01-03 04:00:00,Russia,Europe,176239.0,3129.0,260160.0,119168.0,788432.0
2021-01-04 03:00:00,Brazil,South America,480021.0,4673.0,180668.0,172647.0,497636.1590135177
2020-11-07 08:00:00,India,Asia,61779.0,15560.0,199789.3743552713,319186.0,809797.0
2020-03-14 06:00:00,Italy,Europe,243942.0,16217.0,204543.0,577638.0,163.0
2020-06-07 05:00:00,Brazil,South America,272201.0,14368.0,177250.0,339111.0,608645.0
2020-07-11 22:00:00,India,Asia,321095.0,11855.0,201317.0,952510.0,948060.0
2020-04-20 09:00:00,France,Europe,287153.0,10145.634148859295,159894.0,970001.0,187093.0
2021-02-15 20:00:00,USA,North America,41559.0,19786.0,64684.0,30793.0,553263.0
2020-05-09 16:00:00,Germany,Europe,465574.0,16777.0,238016.0,921646.0,144985.0
2020-05-28 19:00:00,Brazil,South America,51048.0,6461.0,199789.3743552713,174903.0,365310.0
2020-11-23 04:00:00,USA,North America,421399.0,14046.0,199789.3743552713,856682.0,933686.0
2021-01-23 19:00:00,Russia,Europe,328902.0,9109.0,151504.0,549564.0,513331.0
2020-10-16 00:00:00,UK,Europe,38130.0,10145.634148859295,315907.0,131568.0,91837.0
2020-10-27 11:00:00,India,Asia,365356.0,16099.0,208713.0,740737.0,903552.0
2020-10-07 16:00:00,Brazil,South America,417130.0,10145.634148859295,199789.3743552713,397921.0,67933.0
2021-01-03 22:00:00,Italy,Europe,29328.0,11736.0,357417.0,508584.0887421319,655304.0
2020-12-30 19:00:00,Germany,Europe,64467.0,3166.0,225650.0,943248.0,297086.0
2020-12-15 01:00:00,China,Asia,405413.0,16926.0,193220.0,983431.0,900941.0
2020-02-03 06:00:00,France,Europe,439372.0,7994.0,199789.3743552713,117526.0,527518.0
2020-10-04 08:00:00,UK,Europe,252641.0,10145.634148859295,119401.0,559857.0,102863.0
2021-02-10 20:00:00,France,Europe,170114.0,11358.0,74774.0,546659.0,54571.0
2020-04-12 00:00:00,Italy,Europe,181980.0,16265.0,133876.0,808167.0,786163.0
2020-09-16 16:00:00,Russia,Europe,418660.0,8148.0,59351.0,743659.0,949556.0
2020-10-17 00:00:00,Italy,Europe,498078.0,12069.0,268007.0,607823.0,588501.0
2020-08-06 01:00:00,Russia,Europe,48786.0,3083.0,173348.0,664373.0,125527.0
2020-03-14 19:00:00,Germany,Europe,466572.0,19923.0,134058.0,396805.0,557289.0
2020-11-24 12:00:00,Italy,Europe,86545.0,2941.0,127819.0,457431.0,713867.0
2020-08-10 21:00:00,Russia,Europe,288581.0,8056.0,96279.0,683735.0,367996.0
2021-02-07 00:00:00,UK,Europe,225075.0,17881.0,374275.0,625183.0,119194.0
2021-01-27 10:00:00,China,Asia,104649.0,7534.0,280470.0,314639.0,387633.0
2021-01-29 17:00:00,Russia,Europe,421439.0,10145.634148859295,310605.0,959298.0,395269.0
2020-10-05 08:00:00,Spain,Europe,119746.0,7138.0,127974.0,323087.0,235452.0
2021-01-28 10:00:00,China,Asia,285154.0,3347.0,199789.3743552713,443919.0,127634.0
2020-03-08 03:00:00,USA,North America,368427.0,19134.0,192457.0,597424.0,44819.0
2020-02-06 17:00:00,Germany,Europe,462590.0,11776.0,231181.0,483764.0,668789.0
2020-09-03 03:00:00,India,Asia,414193.0,4087.0,320012.0,318515.0,508780.0
2021-01-13 21:00:00,USA,North America,221538.0,13276.0,91964.0,172463.0,83025.0
2020-04-18 19:00:00,USA,North America,34986.0,41.0,168501.0,594225.0,427895.0
2020-01-20 16:00:00,China,Asia,56697.0,2728.0,20704.0,382280.0,791862.0
2020-11-01 23:00:00,Germany,Europe,450659.0,16587.0,378192.0,846773.0,136581.0
2020-02-12 19:00:00,Germany,Europe,212373.0,17785.0,246522.0,590108.0,614438.0
2020-09-13 07:00:00,Russia,Europe,241024.0,16149.0,142285.0,213514.0,837553.0
2020-04-03 09:00:00,India,Asia,86569.0,18309.0,350609.0,719003.0,621593.0
2020-03-16 02:00:00,Germany,Europe,344543.0,14679.0,264319.0,508584.0887421319,588718.0
2020-10-09 00:00:00,Germany,Europe,278812.0,18308.0,119002.0,534330.0,386321.0
2020-06-24 09:00:00,Brazil,South America,79794.0,3.0,60594.0,569232.0,503912.0
2021-01-05 15:00:00,USA,North America,207940.0,14197.0,305583.0,508584.0887421319,641119.0
2020-08-09 11:00:00,Spain,Europe,461560.0,19089.0,199789.3743552713,508584.0887421319,520386.0
2020-10-21 23:00:00,Italy,Europe,378888.0,18113.0,216050.0,15876.0,251973.0
2020-06-06 03:00:00,USA,North America,254200.0,2412.0,354827.0,311957.0,929968.0
2020-03-01 01:00:00,Germany,Europe,420125.0,9979.0,369638.0,797371.0,844933.0
2020-01-28 11:00:00,UK,Europe,210171.0,19954.0,199789.3743552713,295781.0,530053.0
2020-06-22 03:00:00,Brazil,South America,42103.0,10145.634148859295,372043.0,230964.0,694758.0
2020-05-04 00:00:00,Germany,Europe,249052.66267547483,11411.0,151808.0,852355.0,546656.0
2020-05-01 01:00:00,India,Asia,408117.0,12631.0,126908.0,654183.0,303883.0
2020-07-04 07:00:00,France,Europe,194310.0,19289.0,162811.0,43889.0,497636.1590135177
2020-07-14 02:00:00,France,Europe,143266.0,13781.0,346033.0,91081.0,921162.0
2020-03-04 16:00:00,USA,North America,361013.0,14204.0,328499.0,286517.0,637534.0
2021-01-23 05:00:00,Italy,Europe,408605.0,9168.0,295270.0,201203.0,318629.0
2020-10-05 05:00:00,Spain,Europe,187823.0,3711.0,199789.3743552713,287903.0,762275.0
2020-05-17 06:00:00,Germany,Europe,23946.0,13760.0,306704.0,536959.0,734184.0
2020-09-06 05:00:00,Germany,Europe,309454.0,11782.0,106577.0,679437.0,44237.0
2020-11-17 18:00:00,Germany,Europe,175210.0,6306.0,304954.0,703776.0,72691.0
2020-09-04 16:00:00,France,Europe,265251.0,2226.0,101347.0,508584.0887421319,170938.0
2020-03-21 13:00:00,China,Asia,488241.0,3680.0,59871.0,529220.0,253202.0
2020-10-05 20:00:00,UK,Europe,249052.66267547483,14864.0,398802.0,368590.0,170731.0
2020-07-13 00:00:00,Russia,Europe,452630.0,12349.0,337397.0,877388.0,668389.0
2020-03-21 17:00:00,Russia,Europe,458624.0,3872.0,220028.0,49541.0,275485.0
2020-10-13 06:00:00,Spain,Europe,82910.0,6054.0,187216.0,100185.0,312855.0
2020-04-30 06:00:00,Germany,Europe,383556.0,5560.0,21433.0,323356.0,720978.0
2020-04-25 00:00:00,Brazil,South America,179504.0,10011.0,114751.0,242717.0,818813.0
2020-10-10 02:00:00,USA,North America,161545.0,18978.0,277410.0,845305.0,373596.0
2020-05-09 09:00:00,USA,North America,44420.0,4014.0,164313.0,395393.0,270575.0
2020-01-18 11:00:00,France,Europe,309257.0,7076.0,199789.3743552713,460580.0,47191.0
2020-05-24 10:00:00,Germany,Europe,294721.0,5493.0,199789.3743552713,917930.0,538181.0
2020-09-15 08:00:00,Germany,Europe,15582.0,500.0,81697.0,508584.0887421319,209091.0
2020-02-06 21:00:00,UK,Europe,337927.0,589.0,274637.0,884970.0,159836.0
2020-05-18 15:00:00,China,Asia,324332.0,5180.0,247701.0,244796.0,263316.0
2020-03-20 01:00:00,UK,Europe,428906.0,6030.0,269103.0,810548.0,497636.1590135177
2020-10-12 01:00:00,China,Asia,496142.0,2192.0,139362.0,965475.0,372682.0
2020-11-12 14:00:00,USA,North America,249052.66267547483,1898.0,54801.0,998198.0,274363.0
2020-12-02 22:00:00,Russia,Europe,134718.0,14388.0,149175.0,223590.0,866150.0
2020-02-23 03:00:00,India,Asia,489946.0,7655.0,199789.3743552713,606388.0,18898.0
2020-07-26 08:00:00,USA,North America,418401.0,4872.0,137090.0,235632.0,127771.0
2020-03-04 19:00:00,Brazil,South America,414399.0,16968.0,115965.0,900435.0,196508.0
2020-08-23 08:00:00,India,Asia,104817.0,8791.0,75276.0,843311.0,997812.0
2020-12-18 17:00:00,India,Asia,448034.0,2120.0,151105.0,275756.0,427903.0
2020-10-21 04:00:00,China,Asia,266496.0,19329.0,271630.0,875156.0,132412.0
2020-07-19 06:00:00,India,Asia,38493.0,2594.0,43314.0,991338.0,221510.0
2020-04-21 02:00:00,France,Europe,494087.0,3733.0,369740.0,85623.0,466972.0
2020-03-24 05:00:00,UK,Europe,280027.0,972.0,227751.0,570910.0,934329.0
2020-09-25 19:00:00,China,Asia,375209.0,14107.0,293366.0,683779.0,322341.0
2020-12-07 14:00:00,UK,Europe,358720.0,13567.0,276493.0,639538.0,497636.1590135177
2020-03-28 14:00:00,France,Europe,392544.0,276.0,312118.0,833997.0,918027.0
2021-02-05 22:00:00,Brazil,South America,264813.0,19398.0,255672.0,558461.0,775392.0
2020-11-09 12:00:00,France,Europe,249052.66267547483,10495.0,199789.3743552713,265321.0,704539.0
2020-09-01 20:00:00,Russia,Europe,313678.0,9091.0,170372.0,650777.0,497636.1590135177
2020-11-30 19:00:00,India,Asia,242046.0,11581.0,21462.0,406757.0,242168.0
2020-03-20 19:00:00,UK,Europe,234907.0,14017.0,97216.0,253200.0,248964.0
2020-05-31 12:00:00,France,Europe,39015.0,19436.0,199789.3743552713,932081.0,910201.0
2020-09-25 02:00:00,China,Asia,38805.0,9593.0,176837.0,828606.0,183582.0
2021-01-18 17:00:00,Germany,Europe,11628.0,17513.0,169791.0,871507.0,560223.0
2020-05-06 18:00:00,Germany,Europe,104512.0,8906.0,209087.0,448573.0,310215.0
2020-01-17 23:00:00,China,Asia,321396.0,18512.0,253080.0,700424.0,755002.0
2020-07-22 23:00:00,USA,North America,21797.0,4043.0,154724.0,649998.0,700605.0
2020-08-04 02:00:00,Brazil,South America,1082.0,7749.0,93099.0,508584.0887421319,164097.0
2020-09-20 13:00:00,USA,North America,4383.0,4979.0,194251.0,797820.0,269730.0
2020-11-20 21:00:00,Italy,Europe,465718.0,14056.0,28008.0,859847.0,557721.0
2020-10-13 08:00:00,USA,North America,381136.0,13215.0,85721.0,902552.0,934288.0
2020-01-10 17:00:00,India,Asia,204541.0,7307.0,129205.0,890199.0,494856.0
2020-07-04 04:00:00,Italy,Europe,278747.0,11315.0,109502.0,67579.0,97439.0
2020-07-05 07:00:00,India,Asia,443888.0,7504.0,77914.0,678533.0,497636.1590135177
2020-06-23 08:00:00,Brazil,South America,353931.0,7198.0,72939.0,691955.0,353842.0
2020-08-28 09:00:00,Russia,Europe,441157.0,4054.0,88478.0,703067.0,175291.0
2020-07-24 23:00:00,Spain,Europe,9675.0,19330.0,37423.0,689775.0,258466.0
2020-02-28 06:00:00,China,Asia,441343.0,11092.0,280361.0,16468.0,251024.0
2020-09-03 09:00:00,USA,North America,462273.0,7552.0,334423.0,352549.0,876888.0
2020-10-27 06:00:00,France,Europe,437734.0,13137.0,334496.0,147989.0,770307.0
2020-01-26 08:00:00,Germany,Europe,204300.0,12872.0,61086.0,712320.0,986243.0
2020-09-22 13:00:00,China,Asia,487943.0,10145.634148859295,367934.0,448223.0,179858.0
2020-09-08 22:00:00,USA,North America,192249.0,10145.634148859295,70223.0,985916.0,76350.0
2020-12-31 04:00:00,Brazil,South America,58906.0,19594.0,258188.0,281869.0,931811.0
2020-01-08 11:00:00,Germany,Europe,281620.0,7735.0,76872.0,508584.0887421319,364055.0
2020-05-26 00:00:00,UK,Europe,113805.0,4489.0,76022.0,507220.0,497636.1590135177
2020-10-18 12:00:00,India,Asia,99152.0,10844.0,368092.0,504050.0,825421.0
2020-02-02 08:00:00,Russia,Europe,455209.0,4934.0,312496.0,557806.0,814241.0
2021-01-27 23:00:00,Italy,Europe,390101.0,17181.0,140406.0,753635.0,603765.0
2020-05-14 23:00:00,USA,North America,50551.0,17868.0,377356.0,116052.0,755594.0
2020-06-10 20:00:00,Russia,Europe,16997.0,15794.0,9251.0,920645.0,48360.0
2020-11-02 02:00:00,Italy,Europe,43315.0,8633.0,329317.0,701342.0,167294.0
2020-01-06 00:00:00,China,Asia,112105.0,14548.0,9821.0,517088.0,451332.0
2020-03-15 06:00:00,Germany,Europe,254599.0,8965.0,143603.0,95400.0,735208.0
2020-06-24 08:00:00,India,Asia,22222.0,18368.0,121907.0,434363.0,73101.0
2020-01-21 15:00:00,India,Asia,201466.0,4116.0,3637.0,605716.0,449446.0
2021-02-07 21:00:00,Brazil,South America,21673.0,13072.0,42398.0,392086.0,808757.0
2020-10-15 05:00:00,France,Europe,386857.0,12209.0,25762.0,363508.0,631944.0
2020-07-29 10:00:00,France,Europe,237366.0,15586.0,287180.0,190128.0,968356.0
2021-01-17 08:00:00,USA,North America,209061.0,2214.0,277623.0,67052.0,974069.0
2021-02-05 03:00:00,Spain,Europe,85227.0,1604.0,140601.0,145060.0,663799.0
2020-10-14 00:00:00,Italy,Europe,402521.0,11486.0,305676.0,255227.0,712864.0
2020-04-04 17:00:00,India,Asia,467308.0,19081.0,370958.0,34487.0,448111.0
2020-12-19 05:00:00,Russia,Europe,205202.0,11216.0,382701.0,789125.0,599065.0
2020-03-28 08:00:00,Brazil,South America,272673.0,8430.0,132424.0,539648.0,475870.0
2020-11-16 22:00:00,China,Asia,343401.0,10145.634148859295,246401.0,160822.0,22297.0
2020-03-30 06:00:00,Spain,Europe,373921.0,1403.0,165859.0,83544.0,110856.0
2021-02-09 20:00:00,China,Asia,438201.0,5390.0,365937.0,508584.0887421319,656159.0
2020-07-17 03:00:00,India,Asia,3052.0,6088.0,60447.0,787827.0,711417.0
2020-06-14 06:00:00,China,Asia,181880.0,19278.0,268054.0,731641.0,499780.0
2020-01-09 01:00:00,India,Asia,68682.0,12028.0,173854.0,508584.0887421319,84872.0
2020-04-30 10:00:00,USA,North America,418810.0,11657.0,249268.0,362606.0,841574.0
2020-04-17 12:00:00,USA,North America,249052.66267547483,10019.0,199789.3743552713,948716.0,497636.1590135177
2020-12-28 15:00:00,UK,Europe,166804.0,5178.0,327940.0,362988.0,549497.0
2020-09-18 01:00:00,Brazil,South America,282868.0,16684.0,328734.0,812725.0,307334.0
2020-12-14 01:00:00,Germany,Europe,345658.0,10355.0,319103.0,916420.0,132797.0
2020-09-07 00:00:00,Brazil,South America,334123.0,18823.0,309823.0,265594.0,497636.1590135177
2020-09-29 23:00:00,India,Asia,18330.0,18979.0,333191.0,71449.0,501811.0
2020-02-25 08:00:00,France,Europe,64450.0,15409.0,307165.0,573154.0,534945.0
2020-06-17 16:00:00,UK,Europe,33055.0,16211.0,207360.0,692661.0,927915.0
2021-02-18 18:00:00,Russia,Europe,244955.0,16401.0,199789.3743552713,26187.0,399379.0
2020-07-08 14:00:00,China,Asia,308602.0,11622.0,201651.0,236980.0,497636.1590135177
2020-01-20 13:00:00,Spain,Europe,198937.0,11230.0,199789.3743552713,342503.0,151839.0
2020-09-04 13:00:00,China,Asia,110572.0,16292.0,216305.0,109463.0,224505.0
2021-01-10 23:00:00,Italy,Europe,356936.0,11274.0,180293.0,468856.0,998939.0
2020-05-04 07:00:00,UK,Europe,48582.0,11203.0,199789.3743552713,775985.0,888276.0
2020-08-17 08:00:00,Italy,Europe,167198.0,12663.0,118116.0,528172.0,105229.0
2020-04-30 17:00:00,India,Asia,51818.0,17558.0,145979.0,64383.0,322935.0
2020-03-26 03:00:00,Germany,Europe,46105.0,17803.0,234395.0,520903.0,429712.0
2020-07-03 10:00:00,USA,North America,320157.0,10684.0,229401.0,861290.0,50570.0
2020-10-20 07:00:00,China,Asia,348987.0,11523.0,344604.0,628276.0,140920.0
2020-07-07 19:00:00,Italy,Europe,403037.0,13706.0,208040.0,186936.0,853232.0
2020-03-17 01:00:00,USA,North America,55786.0,10145.634148859295,234050.0,834647.0,41464.0
2020-11-02 23:00:00,Brazil,South America,62461.0,14941.0,257656.0,915309.0,437770.0
2021-02-03 09:00:00,India,Asia,493565.0,16788.0,113195.0,239274.0,910108.0
2020-01-19 14:00:00,Brazil,South America,49892.0,10145.634148859295,320480.0,345277.0,414943.0
2020-12-02 03:00:00,Russia,Europe,164772.0,13086.0,24727.0,704389.0,266673.0
2020-03-17 14:00:00,UK,Europe,437948.0,15600.0,347435.0,829340.0,476144.0
2021-02-18 15:00:00,Italy,Europe,200277.0,10590.0,292469.0,146300.0,924207.0
2020-02-08 15:00:00,Italy,Europe,179340.0,17108.0,308534.0,395365.0,750564.0
2021-01-14 09:00:00,Germany,Europe,88567.0,8815.0,279891.0,773213.0,762556.0
2020-10-31 02:00:00,Spain,Europe,235018.0,15646.0,164435.0,359366.0,173152.0
2020-05-03 19:00:00,USA,North America,249052.66267547483,1929.0,199789.3743552713,822519.0,604357.0
2020-01-05 22:00:00,France,Europe,290667.0,18369.0,313678.0,803373.0,808721.0
2020-05-20 23:00:00,UK,Europe,171206.0,7773.0,369381.0,505653.0,542490.0
2020-10-20 02:00:00,UK,Europe,416654.0,16795.0,70555.0,178553.0,254044.0
2020-08-02 23:00:00,India,Asia,25801.0,9638.0,163281.0,299815.0,242567.0
2020-08-19 21:00:00,France,Europe,20773.0,13945.0,153594.0,182426.0,874547.0
2020-07-29 11:00:00,Russia,Europe,239004.0,5312.0,365685.0,188444.0,503642.0
2020-03-16 06:00:00,USA,North America,42923.0,17606.0,155356.0,950728.0,848035.0
2020-10-20 08:00:00,Germany,Europe,11002.0,15528.0,46255.0,917463.0,199718.0
2020-09-20 08:00:00,Russia,Europe,249052.66267547483,4111.0,341090.0,834384.0,356128.0
2020-01-25 22:00:00,India,Asia,138982.0,10145.634148859295,78372.0,159307.0,161238.0
2020-09-20 17:00:00,USA,North America,61331.0,15685.0,121774.0,523471.0,978580.0
2020-08-26 17:00:00,China,Asia,37403.0,13580.0,251985.0,780541.0,199217.0
2020-10-29 11:00:00,Spain,Europe,130223.0,16096.0,67821.0,508584.0887421319,128848.0
2020-12-17 10:00:00,Russia,Europe,270896.0,16616.0,109265.0,92384.0,276639.0
2020-12-02 15:00:00,Russia,Europe,414452.0,7025.0,220148.0,286695.0,611531.0
2020-02-12 17:00:00,Spain,Europe,486772.0,11063.0,145219.0,258406.0,497636.1590135177
2020-09-16 01:00:00,China,Asia,471653.0,15094.0,179359.0,508584.0887421319,925979.0
2020-08-10 15:00:00,USA,North America,83323.0,8216.0,61055.0,65749.0,654284.0
2021-02-06 07:00:00,India,Asia,409505.0,18970.0,345527.0,428662.0,38108.0
2021-01-04 21:00:00,China,Asia,156646.0,6794.0,178841.0,773731.0,713956.0
2020-01-14 06:00:00,Italy,Europe,143452.0,17954.0,347292.0,645687.0,528694.0
2020-06-29 12:00:00,Brazil,South America,382342.0,17425.0,392918.0,508584.0887421319,731836.0
2020-01-18 15:00:00,France,Europe,398608.0,8642.0,73749.0,541231.0,852711.0
2021-01-13 01:00:00,Spain,Europe,424892.0,8515.0,397127.0,218061.0,872425.0
2020-10-24 22:00:00,China,Asia,470809.0,10319.0,240435.0,776527.0,852646.0
2020-02-14 09:00:00,UK,Europe,317972.0,1488.0,143563.0,332993.0,690671.0
2020-01-31 07:00:00,UK,Europe,329101.0,12252.0,171011.0,465035.0,574906.0
2020-08-04 11:00:00,Spain,Europe,107271.0,18241.0,59235.0,698686.0,224768.0
2020-10-24 19:00:00,Russia,Europe,32548.0,9570.0,26350.0,847587.0,709622.0
2020-10-08 10:00:00,China,Asia,225962.0,7459.0,142029.0,549378.0,219970.0
2020-11-30 14:00:00,UK,Europe,249052.66267547483,6940.0,199789.3743552713,945691.0,363081.0
2020-12-10 11:00:00,India,Asia,119599.0,3709.0,350441.0,284190.0,711206.0
2020-08-17 07:00:00,Brazil,South America,169741.0,17077.0,248568.0,340714.0,210140.0
2020-09-12 13:00:00,USA,North America,341383.0,1795.0,340352.0,86049.0,300435.0
2020-05-25 13:00:00,UK,Europe,15330.0,909.0,289402.0,547551.0,993668.0
2021-02-01 02:00:00,India,Asia,372335.0,14605.0,319109.0,852718.0,691023.0
2020-02-18 22:00:00,Brazil,South America,469054.0,10316.0,166232.0,824781.0,491998.0
2020-05-05 15:00:00,Brazil,South America,163249.0,10022.0,159508.0,398773.0,194006.0
2021-02-04 11:00:00,Italy,Europe,8469.0,5006.0,25682.0,397447.0,824039.0
2020-07-17 10:00:00,UK,Europe,138312.0,10687.0,51826.0,234601.0,725603.0
2020-02-11 05:00:00,China,Asia,249052.66267547483,4925.0,271507.0,490055.0,573596.0
2020-01-04 12:00:00,Italy,Europe,136427.0,13300.0,208345.0,146112.0,853385.0
2020-01-25 21:00:00,Spain,Europe,130066.0,5918.0,355392.0,728963.0,518054.0
2020-06-19 02:00:00,UK,Europe,377389.0,19755.0,212436.0,414016.0,239641.0
